employee_id,slack_id,name,rank,employment_type,email,password,phone_number,address,hire_date,tenure,age,gender,reserve_military,family_info,child_info,child_age,home_ownership
268,267,차지영,RANK02,TYPE01,차지영.unknown268@company.com,1234,010-0415-7750,서울특별시 동대문구 이문동,2017-10-18,7,27,GEN02,MIL01,FAM02,0,[],HOME02
3,2,송명신,RANK02,TYPE01,송명신.unknown003@company.com,1234,032-014-3200,서울특별시 관악구 중앙동,2015-04-26,9,48,GEN01,MIL01,FAM02,2,"[9, 13]",HOME01
252,251,조미정,RANK01,TYPE01,조미정.unknown252@company.com,1234,033-372-3109,서울특별시 동대문구 회기동,2017-09-06,7,22,GEN01,MIL02,FAM02,1,[1],HOME01
501,500,주상훈,RANK01,TYPE01,주상훈.unknown501@company.com,1234,042-685-8687,서울특별시 마포구 연남동,2023-10-03,1,43,GEN01,MIL01,FAM02,3,"[8, 4, 7]",HOME02
314,313,강현지,RANK01,TYPE01,강현지.unknown314@company.com,1234,02-0303-0311,서울특별시 성동구 성수동,2016-09-17,8,33,GEN01,MIL03,FAM02,1,[16],HOME01
657,656,김윤서,RANK01,TYPE01,김윤서.unknown657@company.com,1234,063-965-3374,서울특별시 영등포구 대림동,2021-04-04,3,24,GEN01,MIL03,FAM02,0,[],HOME01
662,661,최준혁,RANK01,TYPE01,최준혁.unknown662@company.com,1234,070-4845-8433,서울특별시 용산구 한강로동,2019-02-07,5,44,GEN01,MIL01,FAM01,0,[],HOME02
659,658,송성수,RANK01,TYPE01,송성수.unknown659@company.com,1234,010-9855-5162,서울특별시 서대문구 홍은동,2015-04-10,9,57,GEN02,MIL01,FAM02,2,"[10, 5]",HOME01
283,282,이은경,RANK01,TYPE01,이은경.unknown283@company.com,1234,011-875-9158,서울특별시 양천구 신정동,2017-04-23,7,46,GEN02,MIL01,FAM01,0,[],HOME02
299,298,장민재,RANK01,TYPE01,장민재.unknown299@company.com,1234,042-210-4375,서울특별시 양천구 신정동,2022-07-17,2,58,GEN02,MIL01,FAM01,0,[],HOME02
12,11,김민준,RANK06,TYPE01,김민준.unknown012@company.com,1234,063-618-4870,서울특별시 강북구 우이동,2015-09-17,9,35,GEN02,MIL01,FAM01,0,[],HOME02
410,409,박상철,RANK06,TYPE01,박상철.unknown410@company.com,1234,054-011-3889,서울특별시 서초구 내곡동,2020-11-27,4,32,GEN01,MIL02,FAM02,1,[15],HOME01
438,437,나은서,RANK06,TYPE01,나은서.unknown438@company.com,1234,041-736-2490,서울특별시 용산구 신계동,2017-05-07,7,48,GEN01,MIL01,FAM01,0,[],HOME02
610,609,최진호,RANK06,TYPE01,최진호.unknown610@company.com,1234,016-060-1606,서울특별시 강남구 삼성동,2018-04-20,6,43,GEN01,MIL01,FAM02,3,"[14, 2, 17]",HOME02
66,65,이은경,RANK06,TYPE01,이은경.unknown066@company.com,1234,010-4696-7398,서울특별시 양천구 신월동,2021-11-28,3,56,GEN01,MIL01,FAM02,2,"[2, 15]",HOME01
451,450,김아름,RANK06,TYPE01,김아름.unknown451@company.com,1234,062-175-8069,서울특별시 강서구 공항동,2024-11-18,0,49,GEN01,MIL01,FAM01,0,[],HOME01
251,250,조건우,RANK06,TYPE01,조건우.unknown251@company.com,1234,017-028-7952,서울특별시 중랑구 신내동,2020-07-17,4,44,GEN02,MIL01,FAM02,1,[10],HOME02
258,257,박성수,RANK06,TYPE01,박성수.unknown258@company.com,1234,055-376-2552,서울특별시 노원구 상계동,2020-05-17,4,50,GEN02,MIL01,FAM02,1,[9],HOME01
234,233,장명자,RANK06,TYPE01,장명자.unknown234@company.com,1234,064-774-3122,서울특별시 중랑구 면목동,2018-12-29,6,54,GEN01,MIL01,FAM01,0,[],HOME02
161,160,이영숙,RANK06,TYPE01,이영숙.unknown161@company.com,1234,061-663-4647,서울특별시 성북구 성북동,2018-01-10,6,59,GEN02,MIL01,FAM01,0,[],HOME02
6,5,김미정,RANK06,TYPE01,김미정.unknown006@company.com,1234,031-086-5739,서울특별시 중랑구 망우동,2024-01-22,0,48,GEN02,MIL01,FAM02,3,"[1, 17, 1]",HOME01
205,204,나우진,RANK06,TYPE01,나우진.unknown205@company.com,1234,017-126-4015,서울특별시 마포구 중동,2016-06-05,8,23,GEN02,MIL01,FAM01,0,[],HOME01
249,248,황은정,RANK05,TYPE01,황은정.unknown249@company.com,1234,032-932-9913,서울특별시 서초구 방배동,2019-07-17,5,56,GEN01,MIL01,FAM02,0,[],HOME01
498,497,김은서,RANK05,TYPE01,김은서.unknown498@company.com,1234,052-538-6475,서울특별시 노원구 중계동,2024-07-26,0,29,GEN01,MIL02,FAM02,0,[],HOME02
502,501,박순옥,RANK05,TYPE01,박순옥.unknown502@company.com,1234,051-879-9954,서울특별시 관악구 남현동,2015-11-08,9,59,GEN01,MIL01,FAM01,0,[],HOME02
540,539,최정남,RANK05,TYPE01,최정남.unknown540@company.com,1234,044-830-0765,서울특별시 양천구 목동,2024-07-30,0,22,GEN02,MIL01,FAM02,1,[3],HOME01
366,365,이지훈,RANK05,TYPE01,이지훈.unknown366@company.com,1234,051-311-9140,서울특별시 동대문구 용두동,2019-05-28,5,47,GEN02,MIL01,FAM02,3,"[7, 9, 9]",HOME02
510,509,서혜진,RANK05,TYPE01,서혜진.unknown510@company.com,1234,054-560-1849,서울특별시 강북구 수유동,2020-01-10,4,29,GEN01,MIL03,FAM01,0,[],HOME02
171,170,안승현,RANK05,TYPE01,안승현.unknown171@company.com,1234,016-447-2286,서울특별시 강북구 미아동,2020-11-17,4,56,GEN02,MIL01,FAM01,0,[],HOME02
168,167,이정호,RANK05,TYPE01,이정호.unknown168@company.com,1234,044-826-5791,서울특별시 광진구 군자동,2021-06-11,3,55,GEN02,MIL01,FAM01,0,[],HOME01
176,175,이채원,RANK05,TYPE01,이채원.unknown176@company.com,1234,070-7961-6854,서울특별시 성북구 안암동,2021-12-30,3,30,GEN02,MIL01,FAM02,0,[],HOME02
388,387,김시우,RANK04,TYPE01,김시우.unknown388@company.com,1234,052-610-8216,서울특별시 금천구 독산동,2020-11-17,4,31,GEN01,MIL02,FAM02,1,[6],HOME02
558,557,심정훈,RANK04,TYPE01,심정훈.unknown558@company.com,1234,033-117-3788,서울특별시 동작구 본동,2024-01-25,0,48,GEN02,MIL01,FAM02,0,[],HOME02
197,196,노예진,RANK04,TYPE01,노예진.unknown197@company.com,1234,051-782-4502,서울특별시 동대문구 휘경동,2022-09-10,2,52,GEN02,MIL01,FAM01,0,[],HOME02
211,210,김우진,RANK04,TYPE01,김우진.unknown211@company.com,1234,011-711-2160,서울특별시 금천구 가산동,2019-05-29,5,23,GEN02,MIL01,FAM01,0,[],HOME02
480,479,이경자,RANK04,TYPE01,이경자.unknown480@company.com,1234,054-120-7152,서울특별시 강서구 가양동,2021-09-14,3,43,GEN02,MIL01,FAM02,3,"[4, 5, 9]",HOME01
46,45,김숙자,RANK04,TYPE01,김숙자.unknown046@company.com,1234,054-055-4818,서울특별시 중구 서소문동,2017-04-10,7,33,GEN01,MIL02,FAM02,3,"[15, 15, 15]",HOME01
663,662,박서영,RANK04,TYPE01,박서영.unknown663@company.com,1234,054-051-5091,서울특별시 강남구 논현동,2015-09-16,9,26,GEN02,MIL01,FAM01,0,[],HOME02
208,207,박숙자,RANK04,TYPE01,박숙자.unknown208@company.com,1234,064-761-3757,서울특별시 관악구 미성동,2023-10-11,1,41,GEN01,MIL01,FAM02,0,[],HOME02
165,164,이민석,RANK04,TYPE01,이민석.unknown165@company.com,1234,031-868-5893,서울특별시 성동구 금호동,2020-06-23,4,47,GEN02,MIL01,FAM01,0,[],HOME02
69,68,최광수,RANK03,TYPE01,최광수.unknown069@company.com,1234,02-0383-8117,서울특별시 강서구 내발산동,2016-08-13,8,55,GEN01,MIL01,FAM02,2,"[11, 7]",HOME02
668,667,이현준,RANK03,TYPE01,이현준.unknown668@company.com,1234,031-014-3606,서울특별시 강동구 둔촌동,2023-05-19,1,41,GEN02,MIL01,FAM02,2,"[11, 10]",HOME01
481,480,김지현,RANK03,TYPE01,김지현.unknown481@company.com,1234,070-4552-1833,서울특별시 동작구 사당동,2022-05-10,2,37,GEN01,MIL03,FAM02,1,[16],HOME02
70,69,이지우,RANK03,TYPE01,이지우.unknown070@company.com,1234,055-161-3474,서울특별시 마포구 서교동,2023-09-02,1,28,GEN02,MIL01,FAM02,3,"[9, 14, 5]",HOME02
30,29,김영환,RANK03,TYPE01,김영환.unknown030@company.com,1234,051-376-9780,서울특별시 마포구 신수동,2019-06-26,5,56,GEN02,MIL01,FAM02,1,[2],HOME01
546,545,이민준,RANK03,TYPE01,이민준.unknown546@company.com,1234,063-543-2245,서울특별시 광진구 능동,2024-05-29,0,53,GEN02,MIL01,FAM01,0,[],HOME02
545,544,최옥순,RANK03,TYPE01,최옥순.unknown545@company.com,1234,018-619-7815,서울특별시 송파구 송파동,2023-11-05,1,31,GEN02,MIL01,FAM02,0,[],HOME02
331,330,김도현,RANK02,TYPE01,김도현.unknown331@company.com,1234,010-8229-7648,서울특별시 용산구 이태원동,2021-08-10,3,54,GEN01,MIL01,FAM02,1,[18],HOME01
325,324,허지원,RANK02,TYPE01,허지원.unknown325@company.com,1234,055-947-1790,서울특별시 중랑구 면목동,2017-08-26,7,47,GEN02,MIL01,FAM01,0,[],HOME02
139,138,윤승민,RANK02,TYPE01,윤승민.unknown139@company.com,1234,010-4118-2793,서울특별시 마포구 아현동,2017-10-02,7,23,GEN01,MIL02,FAM01,0,[],HOME02
426,425,이현정,RANK02,TYPE01,이현정.unknown426@company.com,1234,070-6112-4049,서울특별시 성북구 삼선동,2021-10-16,3,58,GEN01,MIL01,FAM01,0,[],HOME02
649,648,박지민,RANK02,TYPE01,박지민.unknown649@company.com,1234,031-267-0807,서울특별시 도봉구 방학동,2015-05-31,9,26,GEN02,MIL01,FAM02,0,[],HOME01
643,642,이상현,RANK02,TYPE01,이상현.unknown643@company.com,1234,031-831-2039,서울특별시 종로구 권농동,2017-02-01,7,41,GEN01,MIL01,FAM02,0,[],HOME01
307,306,노서연,RANK02,TYPE01,노서연.unknown307@company.com,1234,033-586-4562,서울특별시 용산구 효창동,2016-09-12,8,34,GEN01,MIL03,FAM01,0,[],HOME01
341,340,김준서,RANK01,TYPE01,김준서.unknown341@company.com,1234,010-1377-6318,서울특별시 중구 예장동,2021-01-19,3,31,GEN02,MIL01,FAM01,0,[],HOME02
635,634,김정웅,RANK01,TYPE01,김정웅.unknown635@company.com,1234,032-242-8453,서울특별시 성동구 용답동,2018-07-20,6,41,GEN02,MIL01,FAM01,0,[],HOME02
286,285,김서준,RANK01,TYPE01,김서준.unknown286@company.com,1234,044-036-1665,서울특별시 동대문구 청량리동,2015-04-08,9,30,GEN02,MIL01,FAM01,0,[],HOME02
617,616,신영길,RANK01,TYPE01,신영길.unknown617@company.com,1234,055-490-3396,서울특별시 동대문구 장안동,2016-10-04,8,34,GEN02,MIL01,FAM01,0,[],HOME01
277,276,윤숙자,RANK01,TYPE01,윤숙자.unknown277@company.com,1234,064-791-3899,서울특별시 금천구 시흥동,2024-09-21,0,49,GEN02,MIL01,FAM02,2,"[2, 14]",HOME01
181,180,허상호,RANK01,TYPE01,허상호.unknown181@company.com,1234,011-567-2366,서울특별시 용산구 동빙고동,2019-09-10,5,60,GEN01,MIL01,FAM02,2,"[7, 13]",HOME01
678,677,이미경,RANK06,TYPE01,이미경.unknown678@company.com,1234,051-366-1044,서울특별시 성북구 정릉동,2023-10-30,1,30,GEN02,MIL01,FAM01,0,[],HOME01
585,584,김지후,RANK06,TYPE01,김지후.unknown585@company.com,1234,052-999-0682,서울특별시 강북구 미아동,2023-12-17,1,37,GEN01,MIL03,FAM02,2,"[11, 11]",HOME02
499,498,김보람,RANK06,TYPE01,김보람.unknown499@company.com,1234,011-785-7482,서울특별시 금천구 시흥동,2024-09-05,0,39,GEN01,MIL02,FAM01,0,[],HOME02
528,527,이하윤,RANK06,TYPE01,이하윤.unknown528@company.com,1234,054-482-6897,서울특별시 노원구 상계동,2017-02-14,7,42,GEN02,MIL01,FAM02,1,[16],HOME01
409,408,이중수,RANK06,TYPE01,이중수.unknown409@company.com,1234,054-442-2416,서울특별시 서대문구 창천동,2020-01-18,4,56,GEN02,MIL01,FAM01,0,[],HOME02
276,275,조정식,RANK06,TYPE01,조정식.unknown276@company.com,1234,044-687-8994,서울특별시 성북구 동선동,2023-06-25,1,40,GEN01,MIL01,FAM01,0,[],HOME02
698,697,김성수,RANK06,TYPE01,김성수.unknown698@company.com,1234,018-765-6380,서울특별시 도봉구 방학동,2021-01-14,3,55,GEN01,MIL01,FAM01,0,[],HOME01
53,52,서민정,RANK06,TYPE01,서민정.unknown053@company.com,1234,064-740-2576,서울특별시 광진구 군자동,2020-09-03,4,23,GEN02,MIL01,FAM01,0,[],HOME02
85,84,이준호,RANK06,TYPE01,이준호.unknown085@company.com,1234,054-462-0831,서울특별시 마포구 창전동,2017-07-07,7,22,GEN02,MIL01,FAM02,2,"[12, 9]",HOME01
342,341,강성현,RANK06,TYPE01,강성현.unknown342@company.com,1234,031-430-1172,서울특별시 서초구 서초동,2023-11-02,1,32,GEN01,MIL03,FAM02,0,[],HOME02
394,393,김은정,RANK06,TYPE01,김은정.unknown394@company.com,1234,018-954-3611,서울특별시 구로구 궁동,2017-06-15,7,24,GEN01,MIL02,FAM02,3,"[14, 15, 12]",HOME02
269,268,한경수,RANK05,TYPE01,한경수.unknown269@company.com,1234,053-329-1685,서울특별시 마포구 용강동,2021-10-10,3,22,GEN01,MIL02,FAM01,0,[],HOME01
136,135,한준호,RANK05,TYPE01,한준호.unknown136@company.com,1234,010-2049-3621,서울특별시 강서구 공항동,2017-03-21,7,49,GEN01,MIL01,FAM01,0,[],HOME02
26,25,서숙자,RANK05,TYPE01,서숙자.unknown026@company.com,1234,062-782-4374,서울특별시 서초구 내곡동,2022-06-04,2,28,GEN02,MIL01,FAM01,0,[],HOME02
159,158,이정순,RANK05,TYPE01,이정순.unknown159@company.com,1234,017-859-9314,서울특별시 노원구 공릉동,2021-11-08,3,44,GEN01,MIL01,FAM02,3,"[17, 16, 14]",HOME01
484,483,김성호,RANK05,TYPE01,김성호.unknown484@company.com,1234,041-566-5290,서울특별시 동대문구 제기동,2022-09-05,2,34,GEN02,MIL01,FAM02,0,[],HOME02
114,113,최성훈,RANK05,TYPE01,최성훈.unknown114@company.com,1234,016-355-1839,서울특별시 성동구 금호동,2022-08-06,2,36,GEN01,MIL02,FAM02,0,[],HOME01
368,367,박재호,RANK05,TYPE01,박재호.unknown368@company.com,1234,055-086-7288,서울특별시 강동구 둔촌동,2018-03-10,6,22,GEN01,MIL03,FAM02,3,"[17, 1, 8]",HOME01
253,252,이시우,RANK05,TYPE01,이시우.unknown253@company.com,1234,032-114-2709,서울특별시 강남구 일원동,2018-02-11,6,27,GEN01,MIL03,FAM02,2,"[14, 18]",HOME01
78,77,한민석,RANK05,TYPE01,한민석.unknown078@company.com,1234,061-126-2195,서울특별시 도봉구 도봉동,2014-12-09,10,37,GEN01,MIL03,FAM01,0,[],HOME02
367,366,이영순,RANK05,TYPE01,이영순.unknown367@company.com,1234,053-803-2739,서울특별시 양천구 신정동,2024-04-03,0,50,GEN01,MIL01,FAM01,0,[],HOME02
608,607,최정순,RANK05,TYPE01,최정순.unknown608@company.com,1234,044-391-2505,서울특별시 송파구 가락동,2022-12-10,2,35,GEN02,MIL01,FAM01,0,[],HOME02
632,631,김재호,RANK05,TYPE01,김재호.unknown632@company.com,1234,061-192-0072,서울특별시 노원구 월계동,2024-04-03,0,23,GEN01,MIL03,FAM01,0,[],HOME02
560,559,노영희,RANK04,TYPE01,노영희.unknown560@company.com,1234,010-1283-3857,서울특별시 서초구 방배동,2017-10-24,7,27,GEN01,MIL02,FAM01,0,[],HOME01
583,582,윤준호,RANK04,TYPE01,윤준호.unknown583@company.com,1234,016-951-5767,서울특별시 강서구 화곡동,2017-10-15,7,48,GEN02,MIL01,FAM02,1,[15],HOME01
5,4,이영환,RANK04,TYPE01,이영환.unknown005@company.com,1234,062-669-4648,서울특별시 성북구 장위동,2019-03-01,5,37,GEN01,MIL02,FAM01,0,[],HOME01
383,382,권지은,RANK04,TYPE01,권지은.unknown383@company.com,1234,010-6214-2807,서울특별시 양천구 목동,2018-05-11,6,30,GEN01,MIL03,FAM02,3,"[5, 7, 1]",HOME01
552,551,이성수,RANK04,TYPE01,이성수.unknown552@company.com,1234,055-530-4591,서울특별시 동대문구 장안동,2023-10-20,1,31,GEN01,MIL02,FAM01,0,[],HOME02
103,102,이은경,RANK04,TYPE01,이은경.unknown103@company.com,1234,061-488-5772,서울특별시 은평구 불광동,2018-09-25,6,58,GEN02,MIL01,FAM01,0,[],HOME02
447,446,김현지,RANK03,TYPE01,김현지.unknown447@company.com,1234,010-3923-4680,서울특별시 중구 동화동,2020-10-20,4,48,GEN02,MIL01,FAM01,0,[],HOME02
200,199,이우진,RANK03,TYPE01,이우진.unknown200@company.com,1234,019-495-8232,서울특별시 노원구 공릉동,2016-07-08,8,28,GEN02,MIL01,FAM02,1,[11],HOME02
413,412,이은지,RANK03,TYPE01,이은지.unknown413@company.com,1234,063-768-6746,서울특별시 송파구 석촌동,2022-01-09,2,57,GEN02,MIL01,FAM02,0,[],HOME01
402,401,조영진,RANK03,TYPE01,조영진.unknown402@company.com,1234,019-335-4876,서울특별시 관악구 청룡동,2021-04-30,3,54,GEN01,MIL01,FAM02,2,"[2, 13]",HOME01
128,127,김영수,RANK02,TYPE01,김영수.unknown128@company.com,1234,062-377-2642,서울특별시 영등포구 여의도동,2018-07-05,6,30,GEN02,MIL01,FAM02,0,[],HOME02
146,145,이윤서,RANK02,TYPE01,이윤서.unknown146@company.com,1234,041-501-2861,서울특별시 관악구 조원동,2021-04-06,3,57,GEN02,MIL01,FAM02,1,[9],HOME01
154,153,황은경,RANK02,TYPE01,황은경.unknown154@company.com,1234,044-531-6905,서울특별시 양천구 신정동,2016-03-27,8,25,GEN02,MIL01,FAM01,0,[],HOME02
524,523,유서연,RANK02,TYPE01,유서연.unknown524@company.com,1234,019-502-9106,서울특별시 관악구 신원동,2022-02-27,2,59,GEN02,MIL01,FAM01,0,[],HOME02
370,369,김준서,RANK02,TYPE01,김준서.unknown370@company.com,1234,052-095-2472,서울특별시 중구 묵정동,2017-02-10,7,42,GEN01,MIL01,FAM02,1,[9],HOME02
23,22,박민석,RANK01,TYPE01,박민석.unknown023@company.com,1234,070-3570-4385,서울특별시 금천구 가산동,2016-12-16,8,54,GEN02,MIL01,FAM02,3,"[17, 8, 15]",HOME02
623,622,이예원,RANK01,TYPE01,이예원.unknown623@company.com,1234,016-852-5468,서울특별시 성동구 사근동,2017-12-27,7,42,GEN02,MIL01,FAM02,2,"[8, 14]",HOME02
322,321,이도현,RANK01,TYPE01,이도현.unknown322@company.com,1234,032-492-8267,서울특별시 은평구 응암동,2018-11-08,6,53,GEN01,MIL01,FAM02,0,[],HOME02
270,269,이정남,RANK01,TYPE01,이정남.unknown270@company.com,1234,044-516-6008,서울특별시 강남구 개포동,2015-04-26,9,30,GEN02,MIL01,FAM01,0,[],HOME01
158,157,오지연,RANK01,TYPE01,오지연.unknown158@company.com,1234,063-211-7133,서울특별시 강남구 도곡동,2022-11-22,2,35,GEN01,MIL03,FAM02,3,"[16, 14, 15]",HOME02
611,610,김지연,RANK01,TYPE01,김지연.unknown611@company.com,1234,053-219-6678,서울특별시 금천구 독산동,2023-04-09,1,31,GEN01,MIL02,FAM01,0,[],HOME02
612,611,박지은,RANK01,TYPE01,박지은.unknown612@company.com,1234,011-026-5724,서울특별시 광진구 광장동,2017-05-02,7,43,GEN02,MIL01,FAM02,3,"[11, 7, 14]",HOME01
582,581,김성호,RANK01,TYPE01,김성호.unknown582@company.com,1234,010-8288-5304,서울특별시 용산구 도원동,2023-06-08,1,44,GEN01,MIL01,FAM02,0,[],HOME02
397,396,박상훈,RANK01,TYPE01,박상훈.unknown397@company.com,1234,019-992-2242,서울특별시 용산구 동자동,2020-02-14,4,33,GEN02,MIL01,FAM01,0,[],HOME02
339,338,강민석,RANK01,TYPE01,강민석.unknown339@company.com,1234,053-493-1930,서울특별시 용산구 한남동,2023-11-01,1,31,GEN02,MIL01,FAM01,0,[],HOME02
535,534,김상현,RANK01,TYPE01,김상현.unknown535@company.com,1234,042-573-7280,서울특별시 강북구 우이동,2021-01-04,3,50,GEN02,MIL01,FAM01,0,[],HOME02
203,202,하은진,RANK06,TYPE01,하은진.unknown203@company.com,1234,061-323-6599,서울특별시 은평구 녹번동,2021-01-20,3,50,GEN02,MIL01,FAM01,0,[],HOME02
167,166,이정남,RANK06,TYPE01,이정남.unknown167@company.com,1234,055-298-0999,서울특별시 성동구 상왕십리동,2022-11-15,2,58,GEN02,MIL01,FAM02,0,[],HOME01
391,390,김민수,RANK06,TYPE01,김민수.unknown391@company.com,1234,053-319-6769,서울특별시 금천구 가산동,2016-01-11,8,32,GEN02,MIL01,FAM01,0,[],HOME02
216,215,최은지,RANK06,TYPE01,최은지.unknown216@company.com,1234,041-477-3845,서울특별시 관악구 인헌동,2023-05-01,1,60,GEN02,MIL01,FAM02,0,[],HOME02
692,691,김명숙,RANK06,TYPE01,김명숙.unknown692@company.com,1234,031-653-4539,서울특별시 노원구 중계동,2021-01-01,3,43,GEN01,MIL01,FAM02,3,"[12, 18, 17]",HOME01
51,50,김지아,RANK06,TYPE01,김지아.unknown051@company.com,1234,018-276-5921,서울특별시 송파구 장지동,2015-12-27,9,36,GEN02,MIL01,FAM01,0,[],HOME02
218,217,김영숙,RANK06,TYPE01,김영숙.unknown218@company.com,1234,044-214-1433,서울특별시 강남구 수서동,2022-07-26,2,33,GEN02,MIL01,FAM01,0,[],HOME02
591,590,강미영,RANK06,TYPE01,강미영.unknown591@company.com,1234,053-547-0289,서울특별시 중랑구 묵동,2018-11-11,6,31,GEN01,MIL03,FAM01,0,[],HOME02
460,459,김경희,RANK05,TYPE01,김경희.unknown460@company.com,1234,063-626-5529,서울특별시 강북구 우이동,2018-06-20,6,39,GEN02,MIL01,FAM01,0,[],HOME02
620,619,김영호,RANK05,TYPE01,김영호.unknown620@company.com,1234,011-549-6654,서울특별시 강서구 마곡동,2023-07-01,1,55,GEN02,MIL01,FAM01,0,[],HOME02
475,474,서채원,RANK05,TYPE01,서채원.unknown475@company.com,1234,042-115-3641,서울특별시 구로구 항동,2017-10-19,7,40,GEN02,MIL01,FAM02,3,"[1, 4, 14]",HOME01
235,234,김서영,RANK05,TYPE01,김서영.unknown235@company.com,1234,017-027-6323,서울특별시 강남구 논현동,2016-09-01,8,29,GEN01,MIL03,FAM01,0,[],HOME02
450,449,이도현,RANK04,TYPE01,이도현.unknown450@company.com,1234,043-340-7957,서울특별시 강서구 공항동,2016-01-07,8,32,GEN01,MIL02,FAM02,2,"[12, 4]",HOME01
445,444,김정훈,RANK04,TYPE01,김정훈.unknown445@company.com,1234,010-7714-9067,서울특별시 영등포구 문래동,2022-08-02,2,29,GEN02,MIL01,FAM01,0,[],HOME01
427,426,황순자,RANK04,TYPE01,황순자.unknown427@company.com,1234,044-285-2175,서울특별시 구로구 신도림동,2024-01-08,0,44,GEN01,MIL01,FAM02,1,[4],HOME01
589,588,백민준,RANK04,TYPE01,백민준.unknown589@company.com,1234,064-744-0340,서울특별시 강서구 화곡동,2016-05-05,8,34,GEN01,MIL02,FAM01,0,[],HOME01
425,424,이진호,RANK04,TYPE01,이진호.unknown425@company.com,1234,031-460-9360,서울특별시 성동구 행당동,2019-12-02,5,41,GEN02,MIL01,FAM02,2,"[6, 11]",HOME01
629,628,노미영,RANK04,TYPE01,노미영.unknown629@company.com,1234,063-553-3050,서울특별시 영등포구 당산동,2024-03-05,0,31,GEN01,MIL03,FAM02,1,[13],HOME01
389,388,민정호,RANK04,TYPE01,민정호.unknown389@company.com,1234,018-019-4127,서울특별시 서초구 잠원동,2020-07-06,4,31,GEN02,MIL01,FAM01,0,[],HOME02
125,124,오예지,RANK04,TYPE01,오예지.unknown125@company.com,1234,070-9166-6369,서울특별시 강남구 도곡동,2024-04-01,0,29,GEN01,MIL02,FAM01,0,[],HOME01
324,323,이상호,RANK04,TYPE01,이상호.unknown324@company.com,1234,042-967-6460,서울특별시 동대문구 회기동,2015-10-02,9,58,GEN01,MIL01,FAM01,0,[],HOME02
300,299,송재호,RANK04,TYPE01,송재호.unknown300@company.com,1234,032-182-7759,서울특별시 중랑구 중화동,2014-11-27,10,40,GEN02,MIL01,FAM01,0,[],HOME02
310,309,권옥자,RANK04,TYPE01,권옥자.unknown310@company.com,1234,031-285-6860,서울특별시 은평구 역촌동,2024-04-20,0,53,GEN02,MIL01,FAM01,0,[],HOME02
207,206,김혜진,RANK04,TYPE01,김혜진.unknown207@company.com,1234,011-622-8824,서울특별시 동작구 대방동,2020-08-25,4,34,GEN02,MIL01,FAM01,0,[],HOME02
32,31,오채원,RANK04,TYPE01,오채원.unknown032@company.com,1234,018-884-5962,서울특별시 양천구 신월동,2022-08-04,2,25,GEN01,MIL02,FAM02,3,"[8, 17, 16]",HOME01
382,381,박숙자,RANK04,TYPE01,박숙자.unknown382@company.com,1234,052-622-5681,서울특별시 동대문구 이문동,2022-07-04,2,24,GEN01,MIL03,FAM02,2,"[17, 10]",HOME01
170,169,최서윤,RANK04,TYPE01,최서윤.unknown170@company.com,1234,064-782-4156,서울특별시 중구 소공동,2022-11-14,2,43,GEN01,MIL01,FAM01,0,[],HOME02
224,223,이현지,RANK04,TYPE01,이현지.unknown224@company.com,1234,018-102-8343,서울특별시 강남구 대치동,2024-06-15,0,41,GEN01,MIL01,FAM02,2,"[9, 1]",HOME01
512,511,김준호,RANK04,TYPE01,김준호.unknown512@company.com,1234,044-886-5273,서울특별시 동작구 신대방동,2019-11-27,5,34,GEN01,MIL02,FAM01,0,[],HOME02
257,256,이서영,RANK03,TYPE01,이서영.unknown257@company.com,1234,044-952-3660,서울특별시 용산구 서빙고동,2020-12-31,4,47,GEN01,MIL01,FAM02,1,[16],HOME01
434,433,황상현,RANK03,TYPE01,황상현.unknown434@company.com,1234,064-757-2805,서울특별시 광진구 자양동,2019-02-14,5,43,GEN02,MIL01,FAM02,2,"[12, 7]",HOME01
231,230,박도현,RANK03,TYPE01,박도현.unknown231@company.com,1234,052-730-8676,서울특별시 구로구 궁동,2023-06-25,1,24,GEN01,MIL03,FAM02,3,"[14, 4, 3]",HOME01
11,10,박정숙,RANK03,TYPE01,박정숙.unknown011@company.com,1234,070-9289-4414,서울특별시 도봉구 창동,2015-10-29,9,31,GEN02,MIL01,FAM02,2,"[15, 5]",HOME01
13,12,이우진,RANK03,TYPE01,이우진.unknown013@company.com,1234,055-251-1404,서울특별시 광진구 구의동,2019-05-31,5,49,GEN01,MIL01,FAM02,0,[],HOME01
61,60,김승현,RANK03,TYPE01,김승현.unknown061@company.com,1234,061-544-8259,서울특별시 성북구 성북동,2015-08-17,9,57,GEN02,MIL01,FAM01,0,[],HOME02
463,462,고하윤,RANK03,TYPE01,고하윤.unknown463@company.com,1234,019-064-5114,서울특별시 동작구 사당동,2016-09-28,8,37,GEN01,MIL02,FAM01,0,[],HOME02
492,491,이명숙,RANK03,TYPE01,이명숙.unknown492@company.com,1234,016-665-8950,서울특별시 서초구 양재동,2021-10-03,3,55,GEN01,MIL01,FAM01,0,[],HOME01
605,604,김은영,RANK02,TYPE01,김은영.unknown605@company.com,1234,032-873-0416,서울특별시 강동구 천호동,2020-09-19,4,25,GEN02,MIL01,FAM01,0,[],HOME02
54,53,장민재,RANK02,TYPE01,장민재.unknown054@company.com,1234,031-504-1597,서울특별시 송파구 송파동,2020-02-29,4,28,GEN01,MIL03,FAM01,0,[],HOME02
